Week Ending Date,Geographic aggregation,Hospital Reporting Days,Percent Hospital Reporting Days,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Prevalent Influenza Hospitalizations,Number Hospitals Reporting Hospitalized Influenza ICU Patients,Number Hospitals Reporting Inpatient Beds,Number Hospitals Reporting ICU Beds,Number Hospitals Reporting Inpatient Beds Occupied,Number Hospitals Reporting ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Bed Occupancy,Number Hospitals Reporting Percent ICU Bed Occupancy,Number Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Number Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Number Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Number Hospitals Reporting Percent Influenza ICU Bed Occupancy,Number Hospitals Reporting Total COVID-19 Admissions,Number Hospitals Reporting Prevalent COVID-19 Hospitalizations,Number Hospitals Reporting Hospitalized COVID-19 ICU Patients,Weekly Average Adult COVID-19 Admissions,Weekly Total Adult COVID-19 Admissions,Weekly Average Pediatric COVID-19 Admissions,Weekly Total Pediatric COVID-19 Admissions,Weekly Average COVID-19 Admissions,Weekly Total COVID-19 Admissions,Weekly Average Influenza Admissions,Weekly Total Influenza Admissions,Weekly Average Prevalent COVID-19 Hospitalizations,Weekly Average Prevalent Influenza Hospitalizations,Weekly Average Hospitalized COVID-19 ICU Patients,Weekly Average Hospitalized Influenza ICU Patients,Weekly Average Inpatient Beds,Weekly Average ICU Beds,Weekly Average Inpatient Beds Occupied,Weekly Average ICU Beds Occupied,Weekly Average Percent Inpatient Bed Occupancy,Weekly Average Percent ICU Bed Occupancy,Weekly Average Percent COVID-19 Inpatient Bed Occupancy,Weekly Average Percent Influenza Inpatient Bed Occupancy,Weekly Average Percent COVID-19 ICU Bed Occupancy,Weekly Average Percent Influenza ICU Bed Occupancy,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Prevalent Influenza Hospitalizations,Percent Hospitals Reporting Hospitalized Influenza ICU Patients,Percent Hospitals Reporting Inpatient Beds,Percent Hospitals Reporting ICU Beds,Percent Hospitals Reporting Inpatient Beds Occupied,Percent Hospitals Reporting ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Bed Occupancy,Percent Hospitals Reporting Percent ICU Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy,Percent Hospitals Reporting Total COVID-19 Admissions,Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations,Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients
2020-10-24,VT,98,1.00,14,14,1,1,1,14,14,14,14,14,14,14,1,14,1,14,14,14,0,2,0,0,0,2,0,0,0,0,0,0,1177,135,762,80,0.65,0.59,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.07,0.07,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07,1.00,0.07,1.00,1.00,1.00
2020-10-31,VT,95,0.97,14,14,1,1,1,14,14,14,14,14,14,14,1,14,1,14,14,14,1,9,0,0,1,9,0,0,4,0,2,0,960,103,588,64,0.60,0.62,0.00,0.00,0.02,0.00,1.00,0.00,1.00,1.00,0.07,0.07,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07,1.00,0.07,1.00,1.00,1.00
2020-11-07,VT,91,0.93,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,3,0,0,0,3,0,0,3,0,2,0,664,60,335,29,0.50,0.48,0.00,0.00,0.04,0.00,1.00,0.00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2020-11-14,VT,91,0.93,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3,24,0,0,3,24,0,1,11,0,3,0,674,61,350,31,0.52,0.52,0.02,0.00,0.06,0.00,1.00,0.00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2020-11-21,VT,91,0.93,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3,20,0,0,3,20,0,1,13,1,1,0,678,62,333,30,0.49,0.48,0.02,0.00,0.02,0.00,1.00,0.00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2020-11-28,VT,96,0.98,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,26,0,1,4,27,0,0,18,0,3,0,1036,116,528,57,0.50,0.49,0.02,0.00,0.03,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2020-12-05,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,34,0,0,5,34,0,0,24,0,4,0,1171,137,670,74,0.57,0.54,0.02,0.00,0.03,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2020-12-12,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,25,0,1,4,26,0,0,24,0,4,0,1173,136,668,72,0.57,0.53,0.02,0.00,0.03,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2020-12-19,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,41,0,0,6,41,0,0,24,0,7,0,1175,137,699,76,0.60,0.55,0.02,0.00,0.05,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2020-12-26,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,30,0,0,4,30,0,0,26,0,7,0,1174,137,661,77,0.56,0.56,0.02,0.00,0.05,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-01-02,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,32,0,0,5,32,0,0,26,0,6,0,1176,137,684,73,0.58,0.54,0.02,0.00,0.04,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-01-09,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,61,0,1,9,62,0,0,33,0,6,0,1177,137,738,80,0.63,0.58,0.03,0.00,0.05,0.00,0.98,0.02,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-01-16,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,65,0,0,9,65,0,0,45,0,8,0,1177,137,744,82,0.63,0.60,0.04,0.00,0.06,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-01-23,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,56,0,0,8,56,0,0,43,0,6,0,1176,132,759,83,0.64,0.63,0.04,0.00,0.05,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-01-30,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,71,0,0,10,71,0,0,53,0,9,0,1178,131,747,87,0.63,0.66,0.04,0.00,0.07,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-02-06,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,48,0,3,7,51,0,1,59,0,13,0,1180,131,708,89,0.60,0.67,0.05,0.00,0.10,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-02-13,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,41,0,0,6,41,0,0,53,0,14,0,1180,132,732,93,0.62,0.70,0.05,0.00,0.10,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-02-20,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,28,0,0,4,28,0,0,40,0,12,0,1191,132,742,88,0.62,0.67,0.03,0.00,0.09,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-02-27,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,36,0,1,5,37,0,0,30,0,10,0,1184,132,755,91,0.64,0.69,0.03,0.00,0.08,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-03-06,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,28,0,2,4,30,0,0,24,0,6,0,1183,129,767,87,0.65,0.67,0.02,0.00,0.05,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-03-13,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,33,0,1,5,34,0,0,27,0,5,0,1183,130,728,75,0.62,0.58,0.02,0.00,0.04,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-03-20,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,30,0,1,4,31,0,0,25,0,4,0,1182,127,733,75,0.62,0.59,0.02,0.00,0.03,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-03-27,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,28,0,1,4,29,0,0,24,0,5,0,1181,127,752,79,0.64,0.63,0.02,0.00,0.04,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-04-03,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,34,0,0,5,34,0,1,30,0,3,0,1180,127,706,76,0.60,0.60,0.03,0.00,0.02,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-04-10,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,46,0,0,7,46,0,0,26,0,6,0,1183,130,744,79,0.63,0.61,0.02,0.00,0.04,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-04-17,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,30,0,0,4,30,0,0,28,0,4,0,1181,128,747,75,0.63,0.58,0.02,0.00,0.03,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-04-24,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,41,0,0,6,41,0,0,26,0,5,0,1183,128,738,79,0.62,0.62,0.02,0.00,0.04,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-05-01,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,32,0,0,5,32,0,0,18,0,5,0,1179,127,756,80,0.64,0.63,0.02,0.00,0.04,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-05-08,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3,20,0,0,3,20,0,0,17,0,4,0,1174,127,755,82,0.64,0.64,0.01,0.00,0.03,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-05-15,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3,23,0,0,3,23,0,0,12,0,2,0,1177,129,743,76,0.63,0.59,0.01,0.00,0.02,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-05-22,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,13,0,0,2,13,0,0,10,0,2,0,1177,132,720,73,0.61,0.56,0.01,0.00,0.02,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-05-29,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,16,0,0,2,16,0,0,8,0,3,0,1185,132,760,74,0.64,0.56,0.01,0.00,0.02,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-06-05,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,6,0,0,1,6,0,0,3,0,1,0,1178,132,758,77,0.64,0.59,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-06-12,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,4,0,0,1,4,0,0,2,0,1,0,1180,132,789,79,0.67,0.60,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-06-19,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,4,0,0,1,4,0,0,2,0,1,0,1177,132,776,78,0.66,0.59,0.00,0.00,0.01,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-06-26,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,7,0,0,1,7,0,0,4,0,2,0,1167,131,796,84,0.68,0.65,0.00,0.00,0.02,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-07-03,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,8,0,0,1,8,0,0,6,0,2,0,1142,130,782,87,0.69,0.67,0.01,0.00,0.01,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-07-10,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,5,0,0,1,5,0,0,5,0,1,0,1141,130,768,86,0.67,0.66,0.00,0.00,0.01,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-07-17,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,2,0,0,0,2,0,0,4,0,1,0,1129,130,772,92,0.68,0.71,0.00,0.00,0.01,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-07-24,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,5,0,0,1,5,0,0,2,0,1,0,1132,130,803,92,0.71,0.71,0.00,0.00,0.01,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-07-31,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,6,0,0,1,6,0,0,4,0,0,0,1150,130,787,82,0.68,0.63,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-08-07,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,10,0,0,1,10,0,0,8,0,4,0,1151,130,803,88,0.70,0.68,0.01,0.00,0.03,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-08-14,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,27,0,1,4,28,0,0,23,0,8,0,1152,130,826,92,0.72,0.71,0.02,0.00,0.06,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-08-21,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3,21,0,1,3,22,0,0,25,0,9,0,1154,129,830,95,0.72,0.74,0.02,0.00,0.07,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-08-28,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,46,0,0,7,46,0,2,32,1,10,0,1154,129,827,98,0.72,0.75,0.03,0.00,0.08,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-09-04,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,38,0,0,5,38,0,0,30,0,9,0,1153,129,822,95,0.71,0.74,0.03,0.00,0.07,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-09-11,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,38,0,2,6,40,0,0,32,0,10,0,1154,128,788,90,0.68,0.71,0.03,0.00,0.08,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-09-18,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,69,0,1,10,70,0,0,40,0,11,0,1148,130,819,95,0.71,0.73,0.03,0.00,0.08,0.00,0.99,0.01,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-09-25,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,68,0,0,10,68,0,0,44,0,15,0,1113,127,822,94,0.74,0.73,0.04,0.00,0.12,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-10-02,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,68,0,0,10,68,0,0,43,0,11,0,1113,127,823,90,0.74,0.71,0.04,0.00,0.09,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-10-09,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,40,0,2,6,42,0,0,36,0,11,0,1113,127,818,100,0.73,0.78,0.03,0.00,0.09,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-10-16,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,63,0,0,9,63,0,0,41,0,14,0,1114,127,839,94,0.75,0.74,0.04,0.00,0.11,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-10-23,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,52,0,1,8,53,0,0,45,0,13,0,1115,128,844,94,0.76,0.73,0.04,0.00,0.10,0.00,0.98,0.02,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-10-30,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,59,0,2,9,61,0,0,51,0,14,0,1115,128,840,99,0.75,0.77,0.05,0.00,0.11,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-11-06,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,57,0,1,8,58,0,0,48,0,14,0,1117,127,800,91,0.72,0.72,0.04,0.00,0.11,0.00,0.98,0.02,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-11-13,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,68,0,0,10,68,0,0,51,0,16,0,1119,128,832,94,0.74,0.73,0.05,0.00,0.12,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-11-20,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,68,0,1,10,69,0,0,59,0,14,0,1116,125,828,99,0.74,0.79,0.05,0.00,0.12,0.00,0.99,0.01,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-11-27,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,74,0,3,11,77,0,0,61,0,17,0,1122,120,774,92,0.69,0.76,0.05,0.00,0.14,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-12-04,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,100,1,6,15,106,0,1,76,0,21,0,1123,122,818,100,0.73,0.82,0.07,0.00,0.17,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-12-11,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,99,1,8,15,107,0,0,79,0,25,0,1123,125,818,96,0.73,0.77,0.07,0.00,0.20,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-12-18,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,65,0,1,9,66,0,0,66,0,19,0,1123,125,775,93,0.69,0.74,0.06,0.00,0.15,0.00,0.98,0.02,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2021-12-25,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,10,72,0,2,11,74,0,0,56,0,17,0,1123,124,731,86,0.65,0.69,0.05,0.00,0.14,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-01-01,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,82,1,5,12,87,0,1,61,1,17,0,1124,125,738,90,0.66,0.71,0.05,0.00,0.14,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-01-08,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,111,0,3,16,114,0,0,83,2,16,1,1122,127,782,87,0.70,0.69,0.07,0.00,0.12,0.01,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-01-15,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,142,1,8,21,150,0,1,94,1,25,1,1122,125,816,96,0.73,0.77,0.08,0.00,0.20,0.01,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-01-22,VT,98,1.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,141,0,3,21,144,0,0,112,0,27,0,1130,127,824,101,0.73,0.79,0.10,0.00,0.21,0.00,0.98,0.02,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
